"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"1447848a-8f20-41ec-9569-edeb355311ae"	"1447848a-8f20-41ec-9569-edeb355311ae"					"1447848a-8f20-41ec-9569-edeb355311ae"	"1447848a-8f20-41ec-9569-edeb355311ae"
"1d99fb91-0c55-4940-b3ed-5bf505ce731c"	"1d99fb91-0c55-4940-b3ed-5bf505ce731c"					"1d99fb91-0c55-4940-b3ed-5bf505ce731c"	"1d99fb91-0c55-4940-b3ed-5bf505ce731c"
"1e11481c-8292-4cf2-8e7a-8cdeba976a36"	"1e11481c-8292-4cf2-8e7a-8cdeba976a36"					"1e11481c-8292-4cf2-8e7a-8cdeba976a36"	"1e11481c-8292-4cf2-8e7a-8cdeba976a36"
"220b6f89-3fdc-4807-9aa2-89c42846edf0"	"220b6f89-3fdc-4807-9aa2-89c42846edf0"					"220b6f89-3fdc-4807-9aa2-89c42846edf0"	"220b6f89-3fdc-4807-9aa2-89c42846edf0"
"257d1a49-f8ca-4a55-8874-5830cd312f8c"	"257d1a49-f8ca-4a55-8874-5830cd312f8c"					"257d1a49-f8ca-4a55-8874-5830cd312f8c"	"257d1a49-f8ca-4a55-8874-5830cd312f8c"
"3c3a9f33-35f9-4437-8e06-11e6f332b27f"	"3c3a9f33-35f9-4437-8e06-11e6f332b27f"					"3c3a9f33-35f9-4437-8e06-11e6f332b27f"	"3c3a9f33-35f9-4437-8e06-11e6f332b27f"
"3c68ae18-bec5-46a6-b027-8d9d2d79fa00"	"3c68ae18-bec5-46a6-b027-8d9d2d79fa00"					"3c68ae18-bec5-46a6-b027-8d9d2d79fa00"	"3c68ae18-bec5-46a6-b027-8d9d2d79fa00"
"3cb61343-6c95-4627-8e04-c02efbc0e255"	"3cb61343-6c95-4627-8e04-c02efbc0e255"					"3cb61343-6c95-4627-8e04-c02efbc0e255"	"3cb61343-6c95-4627-8e04-c02efbc0e255"
"42b7f5c2-5b77-437b-b44d-9bea8620fa06"	"42b7f5c2-5b77-437b-b44d-9bea8620fa06"					"42b7f5c2-5b77-437b-b44d-9bea8620fa06"	"42b7f5c2-5b77-437b-b44d-9bea8620fa06"
"448af5e0-3d27-49ba-ba6f-4f022fbae3e7"	"448af5e0-3d27-49ba-ba6f-4f022fbae3e7"					"448af5e0-3d27-49ba-ba6f-4f022fbae3e7"	"448af5e0-3d27-49ba-ba6f-4f022fbae3e7"
"6490df91-1c1f-4c81-a8f6-5b9e21aa1b95"	"6490df91-1c1f-4c81-a8f6-5b9e21aa1b95"					"6490df91-1c1f-4c81-a8f6-5b9e21aa1b95"	"6490df91-1c1f-4c81-a8f6-5b9e21aa1b95"
"6c2a3e5b-e48a-492b-a255-8a3c41add7c6"	"6c2a3e5b-e48a-492b-a255-8a3c41add7c6"					"6c2a3e5b-e48a-492b-a255-8a3c41add7c6"	"6c2a3e5b-e48a-492b-a255-8a3c41add7c6"
"8102fb5a-a8b4-4298-82d6-193e29edeb15"	"8102fb5a-a8b4-4298-82d6-193e29edeb15"					"8102fb5a-a8b4-4298-82d6-193e29edeb15"	"8102fb5a-a8b4-4298-82d6-193e29edeb15"
"83c8ec51-feba-4bc5-a387-df3e6daa7836"	"83c8ec51-feba-4bc5-a387-df3e6daa7836"					"83c8ec51-feba-4bc5-a387-df3e6daa7836"	"83c8ec51-feba-4bc5-a387-df3e6daa7836"
"9d786fe8-aa88-4ff4-a629-3b0b4ebbbf85"	"9d786fe8-aa88-4ff4-a629-3b0b4ebbbf85"					"9d786fe8-aa88-4ff4-a629-3b0b4ebbbf85"	"9d786fe8-aa88-4ff4-a629-3b0b4ebbbf85"
"MtrunA17CPg0492171"	"MtrunA17CPg0492171"					"MtrunA17CPg0492171"	"MtrunA17CPg0492171"
"MtrunA17CPg0492181"	"MtrunA17CPg0492181"					"MtrunA17CPg0492181"	"MtrunA17CPg0492181"
"MtrunA17CPg0492191"	"MtrunA17CPg0492191"					"MtrunA17CPg0492191"	"MtrunA17CPg0492191"
"MtrunA17CPg0492201"	"MtrunA17CPg0492201"					"MtrunA17CPg0492201"	"MtrunA17CPg0492201"
"MtrunA17CPg0492221"	"MtrunA17CPg0492221"					"MtrunA17CPg0492221"	"MtrunA17CPg0492221"
"MtrunA17CPg0492231"	"MtrunA17CPg0492231"					"MtrunA17CPg0492231"	"MtrunA17CPg0492231"
"MtrunA17CPg0492241"	"MtrunA17CPg0492241"					"MtrunA17CPg0492241"	"MtrunA17CPg0492241"
"MtrunA17CPg0492251"	"MtrunA17CPg0492251"					"MtrunA17CPg0492251"	"MtrunA17CPg0492251"
"MtrunA17CPg0492261"	"MtrunA17CPg0492261"					"MtrunA17CPg0492261"	"MtrunA17CPg0492261"
"MtrunA17CPg0492271"	"MtrunA17CPg0492271"					"MtrunA17CPg0492271"	"MtrunA17CPg0492271"
"MtrunA17CPg0492281"	"MtrunA17CPg0492281"					"MtrunA17CPg0492281"	"MtrunA17CPg0492281"
"MtrunA17CPg0492291"	"MtrunA17CPg0492291"					"MtrunA17CPg0492291"	"MtrunA17CPg0492291"
"MtrunA17CPg0492301"	"MtrunA17CPg0492301"					"MtrunA17CPg0492301"	"MtrunA17CPg0492301"
"MtrunA17CPg0492311"	"MtrunA17CPg0492311"					"MtrunA17CPg0492311"	"MtrunA17CPg0492311"
"MtrunA17CPg0492321"	"MtrunA17CPg0492321"					"MtrunA17CPg0492321"	"MtrunA17CPg0492321"
"MtrunA17CPg0492331"	"MtrunA17CPg0492331"					"MtrunA17CPg0492331"	"MtrunA17CPg0492331"
"MtrunA17CPg0492341"	"MtrunA17CPg0492341"					"MtrunA17CPg0492341"	"MtrunA17CPg0492341"
"MtrunA17CPg0492361"	"MtrunA17CPg0492361"					"MtrunA17CPg0492361"	"MtrunA17CPg0492361"
"MtrunA17CPg0492371"	"MtrunA17CPg0492371"					"MtrunA17CPg0492371"	"MtrunA17CPg0492371"
"MtrunA17CPg0492391"	"MtrunA17CPg0492391"					"MtrunA17CPg0492391"	"MtrunA17CPg0492391"
"MtrunA17CPg0492401"	"MtrunA17CPg0492401"					"MtrunA17CPg0492401"	"MtrunA17CPg0492401"
"MtrunA17CPg0492421"	"MtrunA17CPg0492421"					"MtrunA17CPg0492421"	"MtrunA17CPg0492421"
"MtrunA17CPg0492431"	"MtrunA17CPg0492431"					"MtrunA17CPg0492431"	"MtrunA17CPg0492431"
"MtrunA17CPg0492451"	"MtrunA17CPg0492451"					"MtrunA17CPg0492451"	"MtrunA17CPg0492451"
"MtrunA17CPg0492461"	"MtrunA17CPg0492461"					"MtrunA17CPg0492461"	"MtrunA17CPg0492461"
"MtrunA17CPg0492481"	"MtrunA17CPg0492481"					"MtrunA17CPg0492481"	"MtrunA17CPg0492481"
"MtrunA17CPg0492501"	"MtrunA17CPg0492501"					"MtrunA17CPg0492501"	"MtrunA17CPg0492501"
"MtrunA17CPg0492541"	"MtrunA17CPg0492541"					"MtrunA17CPg0492541"	"MtrunA17CPg0492541"
"MtrunA17CPg0492551"	"MtrunA17CPg0492551"					"MtrunA17CPg0492551"	"MtrunA17CPg0492551"
"MtrunA17CPg0492561"	"MtrunA17CPg0492561"					"MtrunA17CPg0492561"	"MtrunA17CPg0492561"
"MtrunA17CPg0492581"	"MtrunA17CPg0492581"					"MtrunA17CPg0492581"	"MtrunA17CPg0492581"
"MtrunA17CPg0492591"	"MtrunA17CPg0492591"					"MtrunA17CPg0492591"	"MtrunA17CPg0492591"
"MtrunA17CPg0492601"	"MtrunA17CPg0492601"					"MtrunA17CPg0492601"	"MtrunA17CPg0492601"
"MtrunA17CPg0492611"	"MtrunA17CPg0492611"					"MtrunA17CPg0492611"	"MtrunA17CPg0492611"
"MtrunA17CPg0492621"	"MtrunA17CPg0492621"					"MtrunA17CPg0492621"	"MtrunA17CPg0492621"
"MtrunA17CPg0492631"	"MtrunA17CPg0492631"					"MtrunA17CPg0492631"	"MtrunA17CPg0492631"
"MtrunA17CPg0492641"	"MtrunA17CPg0492641"					"MtrunA17CPg0492641"	"MtrunA17CPg0492641"
"MtrunA17CPg0492651"	"MtrunA17CPg0492651"					"MtrunA17CPg0492651"	"MtrunA17CPg0492651"
"MtrunA17CPg0492671"	"MtrunA17CPg0492671"					"MtrunA17CPg0492671"	"MtrunA17CPg0492671"
"MtrunA17CPg0492681"	"MtrunA17CPg0492681"					"MtrunA17CPg0492681"	"MtrunA17CPg0492681"
"MtrunA17CPg0492691"	"MtrunA17CPg0492691"					"MtrunA17CPg0492691"	"MtrunA17CPg0492691"
"MtrunA17CPg0492701"	"MtrunA17CPg0492701"					"MtrunA17CPg0492701"	"MtrunA17CPg0492701"
"MtrunA17CPg0492711"	"MtrunA17CPg0492711"					"MtrunA17CPg0492711"	"MtrunA17CPg0492711"
"MtrunA17CPg0492721"	"MtrunA17CPg0492721"					"MtrunA17CPg0492721"	"MtrunA17CPg0492721"
"MtrunA17CPg0492731"	"MtrunA17CPg0492731"					"MtrunA17CPg0492731"	"MtrunA17CPg0492731"
"MtrunA17CPg0492741"	"MtrunA17CPg0492741"					"MtrunA17CPg0492741"	"MtrunA17CPg0492741"
"MtrunA17CPg0492751"	"MtrunA17CPg0492751"					"MtrunA17CPg0492751"	"MtrunA17CPg0492751"
"MtrunA17CPg0492761"	"MtrunA17CPg0492761"					"MtrunA17CPg0492761"	"MtrunA17CPg0492761"
"MtrunA17CPg0492771"	"MtrunA17CPg0492771"					"MtrunA17CPg0492771"	"MtrunA17CPg0492771"
"MtrunA17CPg0492781"	"MtrunA17CPg0492781"					"MtrunA17CPg0492781"	"MtrunA17CPg0492781"
"MtrunA17CPg0492791"	"MtrunA17CPg0492791"					"MtrunA17CPg0492791"	"MtrunA17CPg0492791"
"MtrunA17CPg0492801"	"MtrunA17CPg0492801"					"MtrunA17CPg0492801"	"MtrunA17CPg0492801"
"MtrunA17CPg0492811"	"MtrunA17CPg0492811"					"MtrunA17CPg0492811"	"MtrunA17CPg0492811"
"MtrunA17CPg0492821"	"MtrunA17CPg0492821"					"MtrunA17CPg0492821"	"MtrunA17CPg0492821"
"MtrunA17CPg0492831"	"MtrunA17CPg0492831"					"MtrunA17CPg0492831"	"MtrunA17CPg0492831"
"MtrunA17CPg0492841"	"MtrunA17CPg0492841"					"MtrunA17CPg0492841"	"MtrunA17CPg0492841"
"MtrunA17CPg0492851"	"MtrunA17CPg0492851"					"MtrunA17CPg0492851"	"MtrunA17CPg0492851"
"MtrunA17CPg0492861"	"MtrunA17CPg0492861"					"MtrunA17CPg0492861"	"MtrunA17CPg0492861"
"MtrunA17CPg0492871"	"MtrunA17CPg0492871"					"MtrunA17CPg0492871"	"MtrunA17CPg0492871"
"MtrunA17CPg0492881"	"MtrunA17CPg0492881"					"MtrunA17CPg0492881"	"MtrunA17CPg0492881"
"MtrunA17CPg0492891"	"MtrunA17CPg0492891"					"MtrunA17CPg0492891"	"MtrunA17CPg0492891"
"MtrunA17CPg0492901"	"MtrunA17CPg0492901"					"MtrunA17CPg0492901"	"MtrunA17CPg0492901"
"MtrunA17CPg0492911"	"MtrunA17CPg0492911"					"MtrunA17CPg0492911"	"MtrunA17CPg0492911"
"MtrunA17CPg0492921"	"MtrunA17CPg0492921"					"MtrunA17CPg0492921"	"MtrunA17CPg0492921"
"MtrunA17CPg0492941"	"MtrunA17CPg0492941"					"MtrunA17CPg0492941"	"MtrunA17CPg0492941"
"MtrunA17CPg0492961"	"MtrunA17CPg0492961"					"MtrunA17CPg0492961"	"MtrunA17CPg0492961"
"MtrunA17CPg0492971"	"MtrunA17CPg0492971"					"MtrunA17CPg0492971"	"MtrunA17CPg0492971"
"MtrunA17CPg0492981"	"MtrunA17CPg0492981"					"MtrunA17CPg0492981"	"MtrunA17CPg0492981"
"MtrunA17CPg0492991"	"MtrunA17CPg0492991"					"MtrunA17CPg0492991"	"MtrunA17CPg0492991"
"MtrunA17CPg0493001"	"MtrunA17CPg0493001"					"MtrunA17CPg0493001"	"MtrunA17CPg0493001"
"MtrunA17CPg0493011"	"MtrunA17CPg0493011"					"MtrunA17CPg0493011"	"MtrunA17CPg0493011"
"MtrunA17CPg0493021"	"MtrunA17CPg0493021"					"MtrunA17CPg0493021"	"MtrunA17CPg0493021"
"MtrunA17CPg0493041"	"MtrunA17CPg0493041"					"MtrunA17CPg0493041"	"MtrunA17CPg0493041"
"MtrunA17CPg0493051"	"MtrunA17CPg0493051"					"MtrunA17CPg0493051"	"MtrunA17CPg0493051"
"MtrunA17CPg0493061"	"MtrunA17CPg0493061"					"MtrunA17CPg0493061"	"MtrunA17CPg0493061"
"MtrunA17CPg0493081"	"MtrunA17CPg0493081"					"MtrunA17CPg0493081"	"MtrunA17CPg0493081"
"MtrunA17CPg0493091"	"MtrunA17CPg0493091"					"MtrunA17CPg0493091"	"MtrunA17CPg0493091"
"MtrunA17CPg0493101"	"MtrunA17CPg0493101"					"MtrunA17CPg0493101"	"MtrunA17CPg0493101"
"MtrunA17CPg0493111"	"MtrunA17CPg0493111"					"MtrunA17CPg0493111"	"MtrunA17CPg0493111"
"MtrunA17CPg0493131"	"MtrunA17CPg0493131"					"MtrunA17CPg0493131"	"MtrunA17CPg0493131"
"MtrunA17CPg0493141"	"MtrunA17CPg0493141"					"MtrunA17CPg0493141"	"MtrunA17CPg0493141"
"MtrunA17CPg0493171"	"MtrunA17CPg0493171"					"MtrunA17CPg0493171"	"MtrunA17CPg0493171"
"MtrunA17CPg0493181"	"MtrunA17CPg0493181"					"MtrunA17CPg0493181"	"MtrunA17CPg0493181"
"MtrunA17CPg0493211"	"MtrunA17CPg0493211"					"MtrunA17CPg0493211"	"MtrunA17CPg0493211"
"MtrunA17CPg0493231"	"MtrunA17CPg0493231"					"MtrunA17CPg0493231"	"MtrunA17CPg0493231"
"MtrunA17CPg0493241"	"MtrunA17CPg0493241"					"MtrunA17CPg0493241"	"MtrunA17CPg0493241"
"MtrunA17CPg0493261"	"MtrunA17CPg0493261"					"MtrunA17CPg0493261"	"MtrunA17CPg0493261"
"MtrunA17CPg0493281"	"MtrunA17CPg0493281"					"MtrunA17CPg0493281"	"MtrunA17CPg0493281"
"MtrunA17CPg0493291"	"MtrunA17CPg0493291"					"MtrunA17CPg0493291"	"MtrunA17CPg0493291"
"MtrunA17CPg0493301"	"MtrunA17CPg0493301"					"MtrunA17CPg0493301"	"MtrunA17CPg0493301"
"MtrunA17CPg0493311"	"MtrunA17CPg0493311"					"MtrunA17CPg0493311"	"MtrunA17CPg0493311"
"MtrunA17CPg0493331"	"MtrunA17CPg0493331"					"MtrunA17CPg0493331"	"MtrunA17CPg0493331"
"MtrunA17CPg0493341"	"MtrunA17CPg0493341"					"MtrunA17CPg0493341"	"MtrunA17CPg0493341"
"MtrunA17CPg0493351"	"MtrunA17CPg0493351"					"MtrunA17CPg0493351"	"MtrunA17CPg0493351"
"MtrunA17CPg0493361"	"MtrunA17CPg0493361"					"MtrunA17CPg0493361"	"MtrunA17CPg0493361"
"MtrunA17CPg0493371"	"MtrunA17CPg0493371"					"MtrunA17CPg0493371"	"MtrunA17CPg0493371"
"MtrunA17CPg0493381"	"MtrunA17CPg0493381"					"MtrunA17CPg0493381"	"MtrunA17CPg0493381"
"MtrunA17CPg0493391"	"MtrunA17CPg0493391"					"MtrunA17CPg0493391"	"MtrunA17CPg0493391"
"MtrunA17CPg0493401"	"MtrunA17CPg0493401"					"MtrunA17CPg0493401"	"MtrunA17CPg0493401"
"MtrunA17CPg0493411"	"MtrunA17CPg0493411"					"MtrunA17CPg0493411"	"MtrunA17CPg0493411"
"MtrunA17CPg0493421"	"MtrunA17CPg0493421"					"MtrunA17CPg0493421"	"MtrunA17CPg0493421"
"MtrunA17CPg0493441"	"MtrunA17CPg0493441"					"MtrunA17CPg0493441"	"MtrunA17CPg0493441"
"MtrunA17CPg0493451"	"MtrunA17CPg0493451"					"MtrunA17CPg0493451"	"MtrunA17CPg0493451"
"MtrunA17Chr0c01g0488931"	"MtrunA17Chr0c01g0488931"					"MtrunA17Chr0c01g0488931"	"MtrunA17Chr0c01g0488931"
"MtrunA17Chr0c01g0488951"	"MtrunA17Chr0c01g0488951"					"MtrunA17Chr0c01g0488951"	"MtrunA17Chr0c01g0488951"
"MtrunA17Chr0c01g0489021"	"MtrunA17Chr0c01g0489021"					"MtrunA17Chr0c01g0489021"	"MtrunA17Chr0c01g0489021"
"MtrunA17Chr0c01g0489041"	"MtrunA17Chr0c01g0489041"					"MtrunA17Chr0c01g0489041"	"MtrunA17Chr0c01g0489041"
"MtrunA17Chr0c01g0489051"	"MtrunA17Chr0c01g0489051"					"MtrunA17Chr0c01g0489051"	"MtrunA17Chr0c01g0489051"
"MtrunA17Chr0c01g0489081"	"MtrunA17Chr0c01g0489081"					"MtrunA17Chr0c01g0489081"	"MtrunA17Chr0c01g0489081"
"MtrunA17Chr0c01g0489091"	"MtrunA17Chr0c01g0489091"					"MtrunA17Chr0c01g0489091"	"MtrunA17Chr0c01g0489091"
"MtrunA17Chr0c01g0489101"	"MtrunA17Chr0c01g0489101"					"MtrunA17Chr0c01g0489101"	"MtrunA17Chr0c01g0489101"
"MtrunA17Chr0c01g0489111"	"MtrunA17Chr0c01g0489111"					"MtrunA17Chr0c01g0489111"	"MtrunA17Chr0c01g0489111"
"MtrunA17Chr0c01g0489121"	"MtrunA17Chr0c01g0489121"					"MtrunA17Chr0c01g0489121"	"MtrunA17Chr0c01g0489121"
"MtrunA17Chr0c01g0489131"	"MtrunA17Chr0c01g0489131"					"MtrunA17Chr0c01g0489131"	"MtrunA17Chr0c01g0489131"
"MtrunA17Chr0c01g0489161"	"MtrunA17Chr0c01g0489161"					"MtrunA17Chr0c01g0489161"	"MtrunA17Chr0c01g0489161"
"MtrunA17Chr0c01g0489171"	"MtrunA17Chr0c01g0489171"					"MtrunA17Chr0c01g0489171"	"MtrunA17Chr0c01g0489171"
"MtrunA17Chr0c01g0489181"	"MtrunA17Chr0c01g0489181"					"MtrunA17Chr0c01g0489181"	"MtrunA17Chr0c01g0489181"
"MtrunA17Chr0c01g0489191"	"MtrunA17Chr0c01g0489191"					"MtrunA17Chr0c01g0489191"	"MtrunA17Chr0c01g0489191"
"MtrunA17Chr0c01g0489201"	"MtrunA17Chr0c01g0489201"					"MtrunA17Chr0c01g0489201"	"MtrunA17Chr0c01g0489201"
"MtrunA17Chr0c01g0489202"	"MtrunA17Chr0c01g0489202"					"MtrunA17Chr0c01g0489202"	"MtrunA17Chr0c01g0489202"
"MtrunA17Chr0c01g0489211"	"MtrunA17Chr0c01g0489211"					"MtrunA17Chr0c01g0489211"	"MtrunA17Chr0c01g0489211"
"MtrunA17Chr0c01g0489221"	"MtrunA17Chr0c01g0489221"					"MtrunA17Chr0c01g0489221"	"MtrunA17Chr0c01g0489221"
"MtrunA17Chr0c01g0489231"	"MtrunA17Chr0c01g0489231"					"MtrunA17Chr0c01g0489231"	"MtrunA17Chr0c01g0489231"
"MtrunA17Chr0c01g0489241"	"MtrunA17Chr0c01g0489241"					"MtrunA17Chr0c01g0489241"	"MtrunA17Chr0c01g0489241"
"MtrunA17Chr0c01g0489261"	"MtrunA17Chr0c01g0489261"	"MtrunA17Chr0c01g0489261"	"MtIDA20"		"Inflorescence Deficient in Abscission"	"MtIDA20 (MtrunA17Chr0c01g0489261)"	"MtrunA17Chr0c01g0489261 MtIDA20"
"MtrunA17Chr0c01g0489311"	"MtrunA17Chr0c01g0489311"					"MtrunA17Chr0c01g0489311"	"MtrunA17Chr0c01g0489311"
"MtrunA17Chr0c01g0489321"	"MtrunA17Chr0c01g0489321"					"MtrunA17Chr0c01g0489321"	"MtrunA17Chr0c01g0489321"
"MtrunA17Chr0c01g0489331"	"MtrunA17Chr0c01g0489331"					"MtrunA17Chr0c01g0489331"	"MtrunA17Chr0c01g0489331"
"MtrunA17Chr0c01g0489391"	"MtrunA17Chr0c01g0489391"					"MtrunA17Chr0c01g0489391"	"MtrunA17Chr0c01g0489391"
"MtrunA17Chr0c01g0489401"	"MtrunA17Chr0c01g0489401"					"MtrunA17Chr0c01g0489401"	"MtrunA17Chr0c01g0489401"
"MtrunA17Chr0c01g0489411"	"MtrunA17Chr0c01g0489411"					"MtrunA17Chr0c01g0489411"	"MtrunA17Chr0c01g0489411"
"MtrunA17Chr0c01g0489441"	"MtrunA17Chr0c01g0489441"					"MtrunA17Chr0c01g0489441"	"MtrunA17Chr0c01g0489441"
"MtrunA17Chr0c01g0489461"	"MtrunA17Chr0c01g0489461"					"MtrunA17Chr0c01g0489461"	"MtrunA17Chr0c01g0489461"
"MtrunA17Chr0c01g0489471"	"MtrunA17Chr0c01g0489471"					"MtrunA17Chr0c01g0489471"	"MtrunA17Chr0c01g0489471"
"MtrunA17Chr0c01g0489481"	"MtrunA17Chr0c01g0489481"					"MtrunA17Chr0c01g0489481"	"MtrunA17Chr0c01g0489481"
"MtrunA17Chr0c01g0489491"	"MtrunA17Chr0c01g0489491"					"MtrunA17Chr0c01g0489491"	"MtrunA17Chr0c01g0489491"
"MtrunA17Chr0c01g0489511"	"MtrunA17Chr0c01g0489511"					"MtrunA17Chr0c01g0489511"	"MtrunA17Chr0c01g0489511"
"MtrunA17Chr0c01g0489521"	"MtrunA17Chr0c01g0489521"					"MtrunA17Chr0c01g0489521"	"MtrunA17Chr0c01g0489521"
"MtrunA17Chr0c01g0489641"	"MtrunA17Chr0c01g0489641"					"MtrunA17Chr0c01g0489641"	"MtrunA17Chr0c01g0489641"
"MtrunA17Chr0c01g1039196"	"MtrunA17Chr0c01g1039196"					"MtrunA17Chr0c01g1039196"	"MtrunA17Chr0c01g1039196"
"MtrunA17Chr0c01g1039237"	"MtrunA17Chr0c01g1039237"					"MtrunA17Chr0c01g1039237"	"MtrunA17Chr0c01g1039237"
"MtrunA17Chr0c01g1039269"	"MtrunA17Chr0c01g1039269"					"MtrunA17Chr0c01g1039269"	"MtrunA17Chr0c01g1039269"
"MtrunA17Chr0c01g1039270"	"MtrunA17Chr0c01g1039270"					"MtrunA17Chr0c01g1039270"	"MtrunA17Chr0c01g1039270"
"MtrunA17Chr0c01g1039298"	"MtrunA17Chr0c01g1039298"					"MtrunA17Chr0c01g1039298"	"MtrunA17Chr0c01g1039298"
"MtrunA17Chr0c02g0489651"	"MtrunA17Chr0c02g0489651"					"MtrunA17Chr0c02g0489651"	"MtrunA17Chr0c02g0489651"
"MtrunA17Chr0c02g0489661"	"MtrunA17Chr0c02g0489661"					"MtrunA17Chr0c02g0489661"	"MtrunA17Chr0c02g0489661"
"MtrunA17Chr0c02g0489681"	"MtrunA17Chr0c02g0489681"					"MtrunA17Chr0c02g0489681"	"MtrunA17Chr0c02g0489681"
"MtrunA17Chr0c02g0489691"	"MtrunA17Chr0c02g0489691"	"MtrunA17Chr0c02g0489691"	"MtNCR503"		"Nodule-specific Cysteine-Rich peptide"	"MtNCR503 (MtrunA17Chr0c02g0489691)"	"MtrunA17Chr0c02g0489691 MtNCR503"
"MtrunA17Chr0c02g0489751"	"MtrunA17Chr0c02g0489751"					"MtrunA17Chr0c02g0489751"	"MtrunA17Chr0c02g0489751"
"MtrunA17Chr0c02g0489761"	"MtrunA17Chr0c02g0489761"	"MtrunA17Chr0c02g0489761"	"MtCDPK21"		"calcium-dependent protein kinase21"	"MtCDPK21 (MtrunA17Chr0c02g0489761)"	"MtrunA17Chr0c02g0489761 MtCDPK21"
"MtrunA17Chr0c02g1039307"	"MtrunA17Chr0c02g1039307"					"MtrunA17Chr0c02g1039307"	"MtrunA17Chr0c02g1039307"
"MtrunA17Chr0c02g1039323"	"MtrunA17Chr0c02g1039323"					"MtrunA17Chr0c02g1039323"	"MtrunA17Chr0c02g1039323"
"MtrunA17Chr0c03g0489861"	"MtrunA17Chr0c03g0489861"					"MtrunA17Chr0c03g0489861"	"MtrunA17Chr0c03g0489861"
"MtrunA17Chr0c03g0489871"	"MtrunA17Chr0c03g0489871"					"MtrunA17Chr0c03g0489871"	"MtrunA17Chr0c03g0489871"
"MtrunA17Chr0c03g0489881"	"MtrunA17Chr0c03g0489881"					"MtrunA17Chr0c03g0489881"	"MtrunA17Chr0c03g0489881"
"MtrunA17Chr0c03g0489891"	"MtrunA17Chr0c03g0489891"					"MtrunA17Chr0c03g0489891"	"MtrunA17Chr0c03g0489891"
"MtrunA17Chr0c03g0489901"	"MtrunA17Chr0c03g0489901"					"MtrunA17Chr0c03g0489901"	"MtrunA17Chr0c03g0489901"
"MtrunA17Chr0c03g0489911"	"MtrunA17Chr0c03g0489911"					"MtrunA17Chr0c03g0489911"	"MtrunA17Chr0c03g0489911"
"MtrunA17Chr0c03g0489921"	"MtrunA17Chr0c03g0489921"					"MtrunA17Chr0c03g0489921"	"MtrunA17Chr0c03g0489921"
"MtrunA17Chr0c03g0489931"	"MtrunA17Chr0c03g0489931"					"MtrunA17Chr0c03g0489931"	"MtrunA17Chr0c03g0489931"
"MtrunA17Chr0c03g0489961"	"MtrunA17Chr0c03g0489961"					"MtrunA17Chr0c03g0489961"	"MtrunA17Chr0c03g0489961"
"MtrunA17Chr0c03g0489971"	"MtrunA17Chr0c03g0489971"					"MtrunA17Chr0c03g0489971"	"MtrunA17Chr0c03g0489971"
"MtrunA17Chr0c03g0489991"	"MtrunA17Chr0c03g0489991"					"MtrunA17Chr0c03g0489991"	"MtrunA17Chr0c03g0489991"
